,sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
12239,제주도,서귀포시,도심,쇼핑,제주도민,50대,남,201707,6550,21770,537981292
12240,제주도,서귀포시,도심,쇼핑,제주도민,40대,여,201707,7023,22751,628771200
12241,제주도,서귀포시,도심,쇼핑,제주도민,40대,남,201707,10143,34307,714254540
12242,제주도,서귀포시,도심,쇼핑,제주도민,30대,여,201707,6246,18248,432840799
12243,제주도,서귀포시,도심,쇼핑,제주도민,30대,남,201707,8084,25176,421583064
12244,제주도,서귀포시,도심,쇼핑,제주도민,20대,여,201707,3849,10539,137887590
12245,제주도,서귀포시,도심,쇼핑,제주도민,20대,남,201707,4788,15377,148318330
12246,제주도,서귀포시,도심,쇼핑,제주도민,20 미만,여,201707,353,879,5968590
12247,제주도,서귀포시,도심,쇼핑,제주도민,20 미만,남,201707,328,877,4340790
12248,제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,여,201707,1527,3390,111057120
12249,제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,남,201707,2282,5095,139154300
12250,제주도,서귀포시,도심,쇼핑,내국인관광객,50대,여,201707,3421,6692,187238480
12251,제주도,서귀포시,도심,쇼핑,내국인관광객,50대,남,201707,6174,14739,312871230
12252,제주도,서귀포시,도심,쇼핑,내국인관광객,40대,여,201707,6285,11394,306601868
12253,제주도,서귀포시,도심,쇼핑,내국인관광객,40대,남,201707,10821,23790,487582973
12254,제주도,서귀포시,도심,쇼핑,내국인관광객,30대,여,201707,9269,15445,325199744
12255,제주도,서귀포시,도심,쇼핑,내국인관광객,30대,남,201707,12793,24996,447207320
12256,제주도,서귀포시,도심,쇼핑,내국인관광객,20대,여,201707,9479,16417,232666230
12257,제주도,서귀포시,도심,쇼핑,내국인관광객,20대,남,201707,10027,21365,243888514
12258,제주도,서귀포시,도심,쇼핑,내국인관광객,20 미만,여,201707,125,245,2583070
12259,제주도,서귀포시,도심,쇼핑,내국인관광객,20 미만,남,201707,276,591,4178190
12260,제주도,서귀포시,도심,소매,제주도민,60대이상,여,201707,1300,2141,200100398
12261,제주도,서귀포시,도심,소매,제주도민,60대이상,남,201707,1232,1843,190720800
12262,제주도,서귀포시,도심,소매,제주도민,50대,여,201707,2413,3958,354988496
12263,제주도,서귀포시,도심,소매,제주도민,50대,남,201707,1964,2966,281262930
12264,제주도,서귀포시,도심,소매,제주도민,40대,여,201707,2608,4059,234416674
12265,제주도,서귀포시,도심,소매,제주도민,40대,남,201707,2279,3530,241756150
12266,제주도,서귀포시,도심,소매,제주도민,30대,여,201707,1948,2874,124921505
12267,제주도,서귀포시,도심,소매,제주도민,30대,남,201707,1366,1980,108581620
12268,제주도,서귀포시,도심,소매,제주도민,20대,여,201707,1035,1508,40890650
12269,제주도,서귀포시,도심,소매,제주도민,20대,남,201707,651,867,33881260
12270,제주도,서귀포시,도심,소매,제주도민,20 미만,여,201707,119,155,3655320
12271,제주도,서귀포시,도심,소매,제주도민,20 미만,남,201707,47,53,1176940
12272,제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201707,728,1028,84325680
12273,제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201707,811,1036,87250240
12274,제주도,서귀포시,도심,소매,내국인관광객,50대,여,201707,1524,1995,118504620
12275,제주도,서귀포시,도심,소매,내국인관광객,50대,남,201707,1935,2675,139375220
12276,제주도,서귀포시,도심,소매,내국인관광객,40대,여,201707,2228,2899,114224740
12277,제주도,서귀포시,도심,소매,내국인관광객,40대,남,201707,2791,3867,150878388
12278,제주도,서귀포시,도심,소매,내국인관광객,30대,여,201707,3232,4198,126837610
12279,제주도,서귀포시,도심,소매,내국인관광객,30대,남,201707,3246,4345,119976865
12280,제주도,서귀포시,도심,소매,내국인관광객,20대,여,201707,3812,4979,98562420
12281,제주도,서귀포시,도심,소매,내국인관광객,20대,남,201707,2285,2983,59992910
12282,제주도,서귀포시,도심,소매,내국인관광객,20 미만,여,201707,75,93,1585800
12283,제주도,서귀포시,도심,소매,내국인관광객,20 미만,남,201707,42,46,677600
12284,제주도,서귀포시,도심,문화/레져,제주도민,60대이상,여,201707,156,196,6721840
12285,제주도,서귀포시,도심,문화/레져,제주도민,60대이상,남,201707,426,616,34068414
12286,제주도,서귀포시,도심,문화/레져,제주도민,50대,여,201707,522,645,23221820
12287,제주도,서귀포시,도심,문화/레져,제주도민,50대,남,201707,1027,1367,93278370
12288,제주도,서귀포시,도심,문화/레져,제주도민,40대,여,201707,1130,1487,47841090
12289,제주도,서귀포시,도심,문화/레져,제주도민,40대,남,201707,1273,1678,75213060
12290,제주도,서귀포시,도심,문화/레져,제주도민,30대,여,201707,811,1059,30590382
12291,제주도,서귀포시,도심,문화/레져,제주도민,30대,남,201707,651,898,24736766
12292,제주도,서귀포시,도심,문화/레져,제주도민,20대,여,201707,556,671,13178540
12293,제주도,서귀포시,도심,문화/레져,제주도민,20대,남,201707,483,630,13633298
12294,제주도,서귀포시,도심,문화/레져,제주도민,20 미만,여,201707,91,109,1494400
12295,제주도,서귀포시,도심,문화/레져,제주도민,20 미만,남,201707,62,76,1218800
12296,제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,여,201707,165,197,9263320
12297,제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,남,201707,369,477,37084512
12298,제주도,서귀포시,도심,문화/레져,내국인관광객,50대,여,201707,413,488,22771520
12299,제주도,서귀포시,도심,문화/레져,내국인관광객,50대,남,201707,920,1134,77399060
12300,제주도,서귀포시,도심,문화/레져,내국인관광객,40대,여,201707,835,1019,42102170
12301,제주도,서귀포시,도심,문화/레져,내국인관광객,40대,남,201707,1327,1594,74754610
12302,제주도,서귀포시,도심,문화/레져,내국인관광객,30대,여,201707,915,1088,33582700
12303,제주도,서귀포시,도심,문화/레져,내국인관광객,30대,남,201707,1016,1189,39964800
12304,제주도,서귀포시,도심,문화/레져,내국인관광객,20대,여,201707,768,839,22041070
12305,제주도,서귀포시,도심,문화/레져,내국인관광객,20대,남,201707,888,1036,28313739
12306,제주도,서귀포시,도심,문화/레져,내국인관광객,20 미만,남,201707,11,15,159100
12307,제주도,서귀포시,도심,기타,제주도민,60대이상,여,201707,1714,3306,169020200
12308,제주도,서귀포시,도심,기타,제주도민,60대이상,남,201707,2976,5699,304906503
12309,제주도,서귀포시,도심,기타,제주도민,50대,여,201707,2728,5180,261912560
12310,제주도,서귀포시,도심,기타,제주도민,50대,남,201707,3665,6896,383817121
12311,제주도,서귀포시,도심,기타,제주도민,40대,여,201707,3412,6697,372874060
12312,제주도,서귀포시,도심,기타,제주도민,40대,남,201707,4250,8316,450637546
12313,제주도,서귀포시,도심,기타,제주도민,30대,여,201707,3403,6826,462812696
12314,제주도,서귀포시,도심,기타,제주도민,30대,남,201707,2652,4819,235261090
12315,제주도,서귀포시,도심,기타,제주도민,20대,여,201707,1168,1917,92253450
12316,제주도,서귀포시,도심,기타,제주도민,20대,남,201707,939,1467,43079520
12317,제주도,서귀포시,도심,기타,제주도민,20 미만,여,201707,72,89,1953200
12318,제주도,서귀포시,도심,기타,제주도민,20 미만,남,201707,54,76,1360000
12319,제주도,서귀포시,도심,기타,내국인관광객,60대이상,여,201707,403,709,26526480
12320,제주도,서귀포시,도심,기타,내국인관광객,60대이상,남,201707,751,1264,55790350
12321,제주도,서귀포시,도심,기타,내국인관광객,50대,여,201707,833,1273,45338890
12322,제주도,서귀포시,도심,기타,내국인관광객,50대,남,201707,1490,2457,92597810
12323,제주도,서귀포시,도심,기타,내국인관광객,40대,여,201707,1279,1930,81368540
12324,제주도,서귀포시,도심,기타,내국인관광객,40대,남,201707,2087,3240,109890780
12325,제주도,서귀포시,도심,기타,내국인관광객,30대,여,201707,1840,2653,84843570
12326,제주도,서귀포시,도심,기타,내국인관광객,30대,남,201707,1955,2690,71091365
12327,제주도,서귀포시,도심,기타,내국인관광객,20대,여,201707,1564,1931,45286190
12328,제주도,서귀포시,도심,기타,내국인관광객,20대,남,201707,1115,1412,30726110
12329,제주도,서귀포시,도심,기타,내국인관광객,20 미만,여,201707,13,14,291000
12330,제주도,서귀포시,도심,기타,내국인관광객,20 미만,남,201707,16,20,210300
12331,제주도,서귀포시,도심,교통,제주도민,60대이상,여,201707,855,1303,56503283
12332,제주도,서귀포시,도심,교통,제주도민,60대이상,남,201707,3100,5419,214608286
12333,제주도,서귀포시,도심,교통,제주도민,50대,여,201707,1814,2884,136465120
12334,제주도,서귀포시,도심,교통,제주도민,50대,남,201707,3052,5429,277717483
12335,제주도,서귀포시,도심,교통,제주도민,40대,여,201707,1960,3176,149075777
12336,제주도,서귀포시,도심,교통,제주도민,40대,남,201707,3223,5628,311894681
12337,제주도,서귀포시,도심,교통,제주도민,30대,여,201707,1380,2015,91026876
12338,제주도,서귀포시,도심,교통,제주도민,30대,남,201707,2096,3315,150174800
12339,제주도,서귀포시,도심,교통,제주도민,20대,여,201707,449,637,21929100
12340,제주도,서귀포시,도심,교통,제주도민,20대,남,201707,673,1023,36137348
12341,제주도,서귀포시,도심,교통,내국인관광객,60대이상,여,201707,304,358,17269334
12342,제주도,서귀포시,도심,교통,내국인관광객,60대이상,남,201707,673,866,42339231
12343,제주도,서귀포시,도심,교통,내국인관광객,50대,여,201707,713,797,36173264
12344,제주도,서귀포시,도심,교통,내국인관광객,50대,남,201707,1538,1868,85849010
12345,제주도,서귀포시,도심,교통,내국인관광객,40대,여,201707,1096,1266,51909874
12346,제주도,서귀포시,도심,교통,내국인관광객,40대,남,201707,2456,2863,119111805
12347,제주도,서귀포시,도심,교통,내국인관광객,30대,여,201707,1532,1711,57846449
12348,제주도,서귀포시,도심,교통,내국인관광객,30대,남,201707,2521,2892,107369931
12349,제주도,서귀포시,도심,교통,내국인관광객,20대,여,201707,1142,1202,36632353
12350,제주도,서귀포시,도심,교통,내국인관광객,20대,남,201707,1366,1471,45687413
12351,제주도,제주시,읍면,유흥,제주도민,60대이상,여,201706,6,13,1540000
12352,제주도,제주시,읍면,유흥,제주도민,60대이상,남,201706,85,165,23657000
12353,제주도,제주시,읍면,유흥,제주도민,50대,여,201706,40,57,5608000
12354,제주도,제주시,읍면,유흥,제주도민,50대,남,201706,211,386,60616400
12355,제주도,제주시,읍면,유흥,제주도민,40대,여,201706,71,89,6928300
12356,제주도,제주시,읍면,유흥,제주도민,40대,남,201706,239,393,72586500
12357,제주도,제주시,읍면,유흥,제주도민,30대,여,201706,41,48,1956008
12358,제주도,제주시,읍면,유흥,제주도민,30대,남,201706,125,184,22553000
12359,제주도,제주시,읍면,유흥,제주도민,20대,여,201706,36,47,3143500
12360,제주도,제주시,읍면,유흥,제주도민,20대,남,201706,48,87,8745500
12361,제주도,제주시,읍면,유흥,내국인관광객,60대이상,여,201706,6,7,1460000
12362,제주도,제주시,읍면,유흥,내국인관광객,60대이상,남,201706,32,43,4970500
12363,제주도,제주시,읍면,유흥,내국인관광객,50대,여,201706,40,47,4028500
12364,제주도,제주시,읍면,유흥,내국인관광객,50대,남,201706,107,171,24728600
12365,제주도,제주시,읍면,유흥,내국인관광객,40대,여,201706,79,97,4449400
12366,제주도,제주시,읍면,유흥,내국인관광객,40대,남,201706,133,186,20828400
12367,제주도,제주시,읍면,유흥,내국인관광객,30대,여,201706,136,165,5848720
12368,제주도,제주시,읍면,유흥,내국인관광객,30대,남,201706,167,203,13440300
12369,제주도,제주시,읍면,유흥,내국인관광객,20대,여,201706,132,144,3193065
12370,제주도,제주시,읍면,유흥,내국인관광객,20대,남,201706,107,124,5789100
12371,제주도,제주시,읍면,식음료,제주도민,60대이상,여,201706,1113,1902,68382020
12372,제주도,제주시,읍면,식음료,제주도민,60대이상,남,201706,2557,5282,214376480
12373,제주도,제주시,읍면,식음료,제주도민,50대,여,201706,2672,4766,156285004
12374,제주도,제주시,읍면,식음료,제주도민,50대,남,201706,4474,9832,348712939
12375,제주도,제주시,읍면,식음료,제주도민,40대,여,201706,3616,7434,208124214
12376,제주도,제주시,읍면,식음료,제주도민,40대,남,201706,5168,11190,356415148
12377,제주도,제주시,읍면,식음료,제주도민,30대,여,201706,3440,6546,157024060
12378,제주도,제주시,읍면,식음료,제주도민,30대,남,201706,4089,8103,208571671
12379,제주도,제주시,읍면,식음료,제주도민,20대,여,201706,2374,3705,72683070
12380,제주도,제주시,읍면,식음료,제주도민,20대,남,201706,1891,3259,70491550
12381,제주도,제주시,읍면,식음료,제주도민,20 미만,여,201706,82,135,2117900
12382,제주도,제주시,읍면,식음료,제주도민,20 미만,남,201706,81,142,2319310
12383,제주도,제주시,읍면,식음료,내국인관광객,60대이상,여,201706,1975,2995,116012967
12384,제주도,제주시,읍면,식음료,내국인관광객,60대이상,남,201706,3167,4933,198651060
12385,제주도,제주시,읍면,식음료,내국인관광객,50대,여,201706,5003,7321,241814299
12386,제주도,제주시,읍면,식음료,내국인관광객,50대,남,201706,6368,10149,369740170
12387,제주도,제주시,읍면,식음료,내국인관광객,40대,여,201706,7453,11565,373376653
12388,제주도,제주시,읍면,식음료,내국인관광객,40대,남,201706,9945,16118,548154214
12389,제주도,제주시,읍면,식음료,내국인관광객,30대,여,201706,15919,25450,656335427
12390,제주도,제주시,읍면,식음료,내국인관광객,30대,남,201706,15258,23869,648286543
12391,제주도,제주시,읍면,식음료,내국인관광객,20대,여,201706,16096,25322,527520780
12392,제주도,제주시,읍면,식음료,내국인관광객,20대,남,201706,8516,12556,274232058
12393,제주도,제주시,읍면,식음료,내국인관광객,20 미만,여,201706,131,175,3070420
12394,제주도,제주시,읍면,식음료,내국인관광객,20 미만,남,201706,151,202,3658100
12395,제주도,제주시,읍면,숙박,제주도민,60대이상,여,201706,24,27,1813400
12396,제주도,제주시,읍면,숙박,제주도민,60대이상,남,201706,54,88,3764400
12397,제주도,제주시,읍면,숙박,제주도민,50대,여,201706,38,51,3816120
12398,제주도,제주시,읍면,숙박,제주도민,50대,남,201706,112,151,13770750
12399,제주도,제주시,읍면,숙박,제주도민,40대,여,201706,92,140,7499690
12400,제주도,제주시,읍면,숙박,제주도민,40대,남,201706,159,245,12432120
12401,제주도,제주시,읍면,숙박,제주도민,30대,여,201706,109,145,5292120
12402,제주도,제주시,읍면,숙박,제주도민,30대,남,201706,164,225,8465860
12403,제주도,제주시,읍면,숙박,제주도민,20대,여,201706,80,102,3751330
12404,제주도,제주시,읍면,숙박,제주도민,20대,남,201706,118,165,5899750
12405,제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201706,156,241,21337750
12406,제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201706,258,371,36860010
12407,제주도,제주시,읍면,숙박,내국인관광객,50대,여,201706,296,392,36786080
12408,제주도,제주시,읍면,숙박,내국인관광객,50대,남,201706,540,747,70457798
12409,제주도,제주시,읍면,숙박,내국인관광객,40대,여,201706,598,826,77634925
12410,제주도,제주시,읍면,숙박,내국인관광객,40대,남,201706,943,1305,116606043
12411,제주도,제주시,읍면,숙박,내국인관광객,30대,여,201706,1010,1361,100761412
12412,제주도,제주시,읍면,숙박,내국인관광객,30대,남,201706,1024,1391,98072967
12413,제주도,제주시,읍면,숙박,내국인관광객,20대,여,201706,543,634,37166350
12414,제주도,제주시,읍면,숙박,내국인관광객,20대,남,201706,386,448,26917257
12415,제주도,제주시,읍면,숙박,내국인관광객,20 미만,남,201706,10,14,104950
12416,제주도,제주시,읍면,쇼핑,제주도민,60대이상,여,201706,1366,4338,156065653
12417,제주도,제주시,읍면,쇼핑,제주도민,60대이상,남,201706,2616,8842,275682334
12418,제주도,제주시,읍면,쇼핑,제주도민,50대,여,201706,2774,9498,270401705
12419,제주도,제주시,읍면,쇼핑,제주도민,50대,남,201706,4746,16410,361525616
12420,제주도,제주시,읍면,쇼핑,제주도민,40대,여,201706,3884,14325,319690763
12421,제주도,제주시,읍면,쇼핑,제주도민,40대,남,201706,6722,23193,400747827
12422,제주도,제주시,읍면,쇼핑,제주도민,30대,여,201706,3174,9907,176541630
12423,제주도,제주시,읍면,쇼핑,제주도민,30대,남,201706,5486,18023,244353550
12424,제주도,제주시,읍면,쇼핑,제주도민,20대,여,201706,2026,5910,56641900
12425,제주도,제주시,읍면,쇼핑,제주도민,20대,남,201706,2803,9353,80099910
12426,제주도,제주시,읍면,쇼핑,제주도민,20 미만,여,201706,127,428,2342610
12427,제주도,제주시,읍면,쇼핑,제주도민,20 미만,남,201706,150,645,2708830
12428,제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,여,201706,1180,2516,61734390
12429,제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,남,201706,1844,4076,82855890
12430,제주도,제주시,읍면,쇼핑,내국인관광객,50대,여,201706,2383,4619,99838390
12431,제주도,제주시,읍면,쇼핑,내국인관광객,50대,남,201706,4212,10020,165284840
12432,제주도,제주시,읍면,쇼핑,내국인관광객,40대,여,201706,3981,7587,132811330
12433,제주도,제주시,읍면,쇼핑,내국인관광객,40대,남,201706,7340,16875,259631320
12434,제주도,제주시,읍면,쇼핑,내국인관광객,30대,여,201706,7575,13198,195608400
12435,제주도,제주시,읍면,쇼핑,내국인관광객,30대,남,201706,9550,18792,252353050
12436,제주도,제주시,읍면,쇼핑,내국인관광객,20대,여,201706,6892,11548,118172597
12437,제주도,제주시,읍면,쇼핑,내국인관광객,20대,남,201706,5989,11697,112360146
12438,제주도,제주시,읍면,쇼핑,내국인관광객,20 미만,여,201706,104,239,1833650
12439,제주도,제주시,읍면,쇼핑,내국인관광객,20 미만,남,201706,197,358,2614580
12440,제주도,제주시,읍면,소매,제주도민,60대이상,여,201706,312,445,33894118
12441,제주도,제주시,읍면,소매,제주도민,60대이상,남,201706,574,804,53317180
12442,제주도,제주시,읍면,소매,제주도민,50대,여,201706,677,970,69264020
12443,제주도,제주시,읍면,소매,제주도민,50대,남,201706,991,1482,75105247
12444,제주도,제주시,읍면,소매,제주도민,40대,여,201706,789,1125,62586916
12445,제주도,제주시,읍면,소매,제주도민,40대,남,201706,1091,1628,71304142
12446,제주도,제주시,읍면,소매,제주도민,30대,여,201706,618,935,34439394
12447,제주도,제주시,읍면,소매,제주도민,30대,남,201706,746,1125,29469920
12448,제주도,제주시,읍면,소매,제주도민,20대,여,201706,311,451,8484740
12449,제주도,제주시,읍면,소매,제주도민,20대,남,201706,318,469,14063320
12450,제주도,제주시,읍면,소매,제주도민,20 미만,여,201706,11,13,89900
12451,제주도,제주시,읍면,소매,제주도민,20 미만,남,201706,5,6,59590
12452,제주도,제주시,읍면,소매,내국인관광객,60대이상,여,201706,615,754,47177852
12453,제주도,제주시,읍면,소매,내국인관광객,60대이상,남,201706,728,906,63163670
12454,제주도,제주시,읍면,소매,내국인관광객,50대,여,201706,1071,1291,55060980
12455,제주도,제주시,읍면,소매,내국인관광객,50대,남,201706,1266,1561,76745850
12456,제주도,제주시,읍면,소매,내국인관광객,40대,여,201706,1292,1630,58144856
12457,제주도,제주시,읍면,소매,내국인관광객,40대,남,201706,1551,2033,72654651
12458,제주도,제주시,읍면,소매,내국인관광객,30대,여,201706,1781,2121,65080370
12459,제주도,제주시,읍면,소매,내국인관광객,30대,남,201706,1801,2206,67545994
12460,제주도,제주시,읍면,소매,내국인관광객,20대,여,201706,2007,2352,61741342
12461,제주도,제주시,읍면,소매,내국인관광객,20대,남,201706,1155,1354,38183480
12462,제주도,제주시,읍면,소매,내국인관광객,20 미만,여,201706,176,259,2875800
12463,제주도,제주시,읍면,소매,내국인관광객,20 미만,남,201706,238,381,2786800
12464,제주도,제주시,읍면,문화/레져,제주도민,60대이상,여,201706,128,199,13811490
12465,제주도,제주시,읍면,문화/레져,제주도민,60대이상,남,201706,500,762,59514670
12466,제주도,제주시,읍면,문화/레져,제주도민,50대,여,201706,396,479,43736440
12467,제주도,제주시,읍면,문화/레져,제주도민,50대,남,201706,1148,1548,160637965
12468,제주도,제주시,읍면,문화/레져,제주도민,40대,여,201706,520,746,59809220
12469,제주도,제주시,읍면,문화/레져,제주도민,40대,남,201706,1180,1628,141127794
12470,제주도,제주시,읍면,문화/레져,제주도민,30대,여,201706,423,575,29938680
12471,제주도,제주시,읍면,문화/레져,제주도민,30대,남,201706,492,666,34372410
12472,제주도,제주시,읍면,문화/레져,제주도민,20대,여,201706,218,288,4322150
12473,제주도,제주시,읍면,문화/레져,제주도민,20대,남,201706,199,382,5510220
12474,제주도,제주시,읍면,문화/레져,제주도민,20 미만,여,201706,12,17,104000
12475,제주도,제주시,읍면,문화/레져,제주도민,20 미만,남,201706,18,51,303250
12476,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,201706,538,708,48016140
12477,제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,201706,1205,1751,207078938
12478,제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,201706,1390,1792,107319300
12479,제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,201706,2185,2804,290116060
12480,제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,201706,2074,2762,94032736
12481,제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,201706,2970,3993,208275921
12482,제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,201706,2627,3523,76589570
12483,제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,201706,2534,3366,80414690
12484,제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,201706,1597,1934,40251760
12485,제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,201706,1027,1234,26470250
12486,제주도,제주시,읍면,문화/레져,내국인관광객,20 미만,여,201706,67,82,595200
12487,제주도,제주시,읍면,문화/레져,내국인관광객,20 미만,남,201706,70,79,436000
12488,제주도,제주시,읍면,기타,제주도민,60대이상,여,201706,495,1013,65586694
12489,제주도,제주시,읍면,기타,제주도민,60대이상,남,201706,1311,3028,298855170
12490,제주도,제주시,읍면,기타,제주도민,50대,여,201706,791,1587,114445774
12491,제주도,제주시,읍면,기타,제주도민,50대,남,201706,1522,3364,288226464
12492,제주도,제주시,읍면,기타,제주도민,40대,여,201706,1024,2021,186703355
12493,제주도,제주시,읍면,기타,제주도민,40대,남,201706,1549,3177,335776246
12494,제주도,제주시,읍면,기타,제주도민,30대,여,201706,944,1838,238230129
12495,제주도,제주시,읍면,기타,제주도민,30대,남,201706,859,1699,149036846
12496,제주도,제주시,읍면,기타,제주도민,20대,여,201706,373,593,44038855
12497,제주도,제주시,읍면,기타,제주도민,20대,남,201706,330,553,22093340
12498,제주도,제주시,읍면,기타,제주도민,20 미만,여,201706,10,17,78500
12499,제주도,제주시,읍면,기타,제주도민,20 미만,남,201706,18,37,268400
12500,제주도,제주시,읍면,기타,내국인관광객,60대이상,여,201706,222,355,13870263
12501,제주도,제주시,읍면,기타,내국인관광객,60대이상,남,201706,368,694,30097458
12502,제주도,제주시,읍면,기타,내국인관광객,50대,여,201706,386,605,31957628
12503,제주도,제주시,읍면,기타,내국인관광객,50대,남,201706,686,1149,65900066
12504,제주도,제주시,읍면,기타,내국인관광객,40대,여,201706,541,816,43290888
12505,제주도,제주시,읍면,기타,내국인관광객,40대,남,201706,789,1334,65056663
12506,제주도,제주시,읍면,기타,내국인관광객,30대,여,201706,881,1185,40845202
12507,제주도,제주시,읍면,기타,내국인관광객,30대,남,201706,874,1191,48527029
12508,제주도,제주시,읍면,기타,내국인관광객,20대,여,201706,1040,1233,29718529
12509,제주도,제주시,읍면,기타,내국인관광객,20대,남,201706,467,683,15914395
12510,제주도,제주시,읍면,기타,내국인관광객,20 미만,남,201706,15,21,387800
12511,제주도,제주시,읍면,교통,제주도민,60대이상,여,201706,839,1381,70817208
12512,제주도,제주시,읍면,교통,제주도민,60대이상,남,201706,3606,7300,317580915
12513,제주도,제주시,읍면,교통,제주도민,50대,여,201706,1292,2106,103546025
12514,제주도,제주시,읍면,교통,제주도민,50대,남,201706,2845,5506,321279947
12515,제주도,제주시,읍면,교통,제주도민,40대,여,201706,1311,2128,103637204
12516,제주도,제주시,읍면,교통,제주도민,40대,남,201706,2524,4447,259467657
12517,제주도,제주시,읍면,교통,제주도민,30대,여,201706,906,1356,58172164
12518,제주도,제주시,읍면,교통,제주도민,30대,남,201706,1506,2459,115613939
12519,제주도,제주시,읍면,교통,제주도민,20대,여,201706,345,449,16200940
12520,제주도,제주시,읍면,교통,제주도민,20대,남,201706,526,772,26969428
12521,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201706,562,672,31680153
12522,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201706,1396,1703,89892438
12523,제주도,제주시,읍면,교통,내국인관광객,50대,여,201706,1578,1861,84514138
12524,제주도,제주시,읍면,교통,내국인관광객,50대,남,201706,3227,3784,203891243
12525,제주도,제주시,읍면,교통,내국인관광객,40대,여,201706,2046,2356,90359759
12526,제주도,제주시,읍면,교통,내국인관광객,40대,남,201706,4057,4862,248077573
12527,제주도,제주시,읍면,교통,내국인관광객,30대,여,201706,3365,3802,118411243
12528,제주도,제주시,읍면,교통,내국인관광객,30대,남,201706,5205,5878,219872232
12529,제주도,제주시,읍면,교통,내국인관광객,20대,여,201706,3486,3863,77350577
12530,제주도,제주시,읍면,교통,내국인관광객,20대,남,201706,2741,3005,80199068
12531,제주도,제주시,읍면,교통,내국인관광객,20 미만,여,201706,6,6,259000
12532,제주도,제주시,도심,유흥,제주도민,60대이상,여,201706,219,300,31499800
12533,제주도,제주시,도심,유흥,제주도민,60대이상,남,201706,1098,1555,184397300
12534,제주도,제주시,도심,유흥,제주도민,50대,여,201706,898,1117,88127490
12535,제주도,제주시,도심,유흥,제주도민,50대,남,201706,3816,5877,776337529
12536,제주도,제주시,도심,유흥,제주도민,40대,여,201706,1426,1800,143477086
12537,제주도,제주시,도심,유흥,제주도민,40대,남,201706,4933,7191,1097413314
12538,제주도,제주시,도심,유흥,제주도민,30대,여,201706,1189,1498,94344913
12539,제주도,제주시,도심,유흥,제주도민,30대,남,201706,3547,4940,581608521
12540,제주도,제주시,도심,유흥,제주도민,20대,여,201706,1806,2353,99861120
12541,제주도,제주시,도심,유흥,제주도민,20대,남,201706,2415,3461,212236356
12542,제주도,제주시,도심,유흥,제주도민,20 미만,여,201706,24,30,817200
12543,제주도,제주시,도심,유흥,제주도민,20 미만,남,201706,41,50,2537200
12544,제주도,제주시,도심,유흥,내국인관광객,60대이상,여,201706,84,96,13565200
12545,제주도,제주시,도심,유흥,내국인관광객,60대이상,남,201706,249,333,50785900
12546,제주도,제주시,도심,유흥,내국인관광객,50대,여,201706,221,256,36602400
12547,제주도,제주시,도심,유흥,내국인관광객,50대,남,201706,989,1316,239060208
12548,제주도,제주시,도심,유흥,내국인관광객,40대,여,201706,246,305,32781300
12549,제주도,제주시,도심,유흥,내국인관광객,40대,남,201706,1214,1708,295588211
12550,제주도,제주시,도심,유흥,내국인관광객,30대,여,201706,274,346,23859700
12551,제주도,제주시,도심,유흥,내국인관광객,30대,남,201706,903,1180,145780300
12552,제주도,제주시,도심,유흥,내국인관광객,20대,여,201706,358,445,19590800
12553,제주도,제주시,도심,유흥,내국인관광객,20대,남,201706,545,703,47741500
12554,제주도,제주시,도심,유흥,내국인관광객,20 미만,여,201706,6,10,424000
12555,제주도,제주시,도심,식음료,제주도민,60대이상,여,201706,7751,13412,416923502
12556,제주도,제주시,도심,식음료,제주도민,60대이상,남,201706,14554,29098,1092975609
12557,제주도,제주시,도심,식음료,제주도민,50대,여,201706,19543,41332,1109203617
12558,제주도,제주시,도심,식음료,제주도민,50대,남,201706,28533,66477,2338343211
12559,제주도,제주시,도심,식음료,제주도민,40대,여,201706,29764,73719,1725253866
12560,제주도,제주시,도심,식음료,제주도민,40대,남,201706,36817,86980,2824242756
12561,제주도,제주시,도심,식음료,제주도민,30대,여,201706,27321,63734,1313815027
